item_name,current_price,old_price_element,item_discount_element,item_link,discount
Ear Protection Protective Noise Reduction Earmuffs Hearing Protector Anti-shock,545.0,0.0,46.0,/generic-ear-protection-protective-noise-reduction-earmuffs-hearing-protector-anti-shock-121539482.html,46.0
Oraimo FreePods 4 ANC Havy Bass 35.5-hr Earbuds With APP Control,4450.0,9.0,1.0,/oraimo-freepods-4-anc-havy-bass-35.5-hr-earbuds-with-app-control-127843292.html,1.0
Fashion 2 Way Black &Brown FINEST Soft Leather Men's Official Belt,499.0,,37.0,/fashion-2-way-black-brown-finest-soft-leather-mens-official-belt-156092281.html,37.0
 Adjustable Foldable Laptop Stand Stand Portable.,599.0,0.0,40.0,/generic-adjustable-foldable-laptop-stand-stand-portable.-161446450.html,40.0
"Itel S23 6.6"" Display, 128GB Storage + Up To 8GB RAM, 50MP Camera, 5000mAh+WATCH+EARPODS",13995.0,99.0,44.0,/itel-s23-6.6-display-128gb-storage-up-to-8gb-ram-50mp-camera-5000mahwatchearpods-159684231.html,44.0
Portable Professional Grade Lavalier Microphone 3.5mm Jack,310.0,,48.0,/generic-portable-professional-grade-lavalier-microphone-3.5mm-jack-28654135.html,48.0
"Bluetooth Wireless Earpods + Free Watch , Tripod Stand",1550.0,0.0,35.0,/generic-bluetooth-wireless-earpods-free-watch-tripod-stand-124322547.html,35.0
Body Sculpture 2 PIECES DUMBBELL GYMWEIGHT VINYL SHAPE - 5KG EACH,4085.0,0.0,42.0,/body-sculpture-2-pieces-dumbbell-gymweight-vinyl-shape-5kg-each-34600058.html,42.0
Potty Seat With Soft Cushion,3899.0,0.0,13.0,/generic-potty-seat-with-soft-cushion-44220982.html,13.0
"Fashion 4PCS Men's Pure Cotton High Stretch Underwear, Antibacterial Breathable Boxer",1358.0,5.0,23.0,/fashion-4pcs-mens-pure-cotton-high-stretch-underwear-antibacterial-breathable-boxer-141426740.html,23.0
Nobel Wooden Round Coffee Table,4999.0,0.0,29.0,/generic-nobel-wooden-round-coffee-table-97632982.html,29.0
Naviforce Men Business Quartz 30M Waterproof Watches Men's Stainless Steel Auto Date Wristwatches,1717.0,7.0,36.0,/naviforce-men-business-quartz-30m-waterproof-watches-mens-stainless-steel-auto-date-wristwatches-38397110.html,36.0
14 Piece Heavy Duty Sufurias With Lids,6894.0,0.0,31.0,/14-piece-heavy-duty-sufurias-with-lids-generic-mpg1265756.html,31.0
Ramtons RM/594-Corded Electric Kettle 1.7 Ltrs- Black,2088.0,0.0,10.0,/ramtons-rm594-corded-electric-kettle-1.7-ltrs-black-63877960.html,10.0
"Fashion Raincoat Waterproof Poncho For Men And Women Hiking,fishing,camping, Rides.",1500.0,0.0,40.0,/fashion-raincoat-waterproof-poncho-for-men-and-women-hikingfishingcamping-rides.-64296725.html,40.0
Pedrollo WATER PUMP 0.5 HP ITALY PKM60,7500.0,0.0,50.0,/pedrollo-water-pump-0.5-hp-italy-pkm60-93351033.html,50.0
Nunix Table Top 2Burner Auto ignition Gas Stove Cooker,2377.0,9.0,32.0,/nunix-table-top-2burner-auto-ignition-gas-stove-cooker-162836248.html,32.0
"XIAOMI Redmi Note 12, 6.67'', 4GB+128GB, 50MP, Dual Sim - Gray + Free Gifts",26499.0,99.0,26.0,/redmi-note-12-6.67-6gb128gb-50mp-dual-sim-gray-free-gifts-xiaomi-mpg1521403.html,26.0
Phelistar Outdoor Digital TV Aerial Antenna + 3 Mobi GIFTS,698.0,0.0,42.0,/outdoor-digital-tv-aerial-antenna-3-mobi-gifts-generic-mpg360469.html,42.0
Fashion Black Leather Slip-Ons Office Wear Shoes / Official Shoes,1499.0,0.0,25.0,/fashion-black-leather-slip-ons-office-wear-shoes-official-shoes-49406979.html,25.0
HAIR SCALP MASSAGER SHAMPOO BRUSH SOFT SILCONE HEAD,590.0,0.0,50.0,/generic-hair-scalp-massager-shampoo-brush-soft-silcone-head-160107990.html,50.0
Dstv Full Kit + 1month Free Subscription (FAMILY),5500.0,0.0,8.0,/dstv-full-kit-1month-free-subscription-family-138453054.html,8.0
Lapel Microphone 3.5mm For Cameras Phone,520.0,,26.0,/lapel-microphone-3.5mm-for-cameras-phone-generic-mpg425825.html,26.0
"Vibrant Glamour Retinol Eye Cream Dark Circles,Bags,Wrinkles, Retinol Eye Cream Skin Firming Cream",599.0,0.0,46.0,/vibrant-glamour-retinol-eye-cream-dark-circlesbagswrinkles-retinol-eye-cream-skin-firming-cream-131881701.html,46.0
Baby Silicone Squeeze Feeding Bottle Spoon FoodCereal Feeder .,599.0,,1.0,/generic-baby-silicone-squeeze-feeding-bottle-spoon-foodcereal-feeder-.-156414840.html,1.0
Fashion Sunglasses Bluetooth Earphones Wireless Headphones The Matrix Headset FBI Woman,1298.0,0.0,18.0,/fashion-sunglasses-bluetooth-earphones-wireless-headphones-the-matrix-headset-fbi-woman-49111407.html,18.0
"Realme C55 6.72'', 8GB RAM + 256GB ROM, Dual Sim, 64MP, 5000mAh,+ ALL GIFTS//CY/.",26599.0,0.0,11.0,/realme-c55-6.72-8gb-ram-256gb-rom-dual-sim-64mp-5000mah-all-giftscy.-133651850.html,11.0
Gas Burner With Grill For 3kg And 6kg Cylinder,1190.0,0.0,34.0,/generic-gas-burner-with-grill-for-3kg-and-6kg-cylinder-161045980.html,34.0
Fashion Women Large Capacity Purse Ladies Clutch Bag Korean Style Wallet PU Card Holder,699.0,,30.0,/fashion-women-large-capacity-purse-ladies-clutch-bag-korean-style-wallet-pu-card-holder-152071109.html,30.0
"XIAOMI Redmi A2 Plus, 6.52"" 2GB + 32GB 5000mAh (Dual SIM) Black + FREEBIES",13299.0,99.0,30.0,/xiaomi-redmi-a2-plus-6.52-2gb-32gb-5000mah-dual-sim-black-freebies-134626772.html,30.0
cloudoon Underwear For Men Breathful Boxer Briefs Summer 4pcs/set,899.0,9.0,36.0,/cloudoon-underwear-for-men-breathful-boxer-briefs-summer-4pcsset-121457604.html,36.0
EA Sports FC 24 - Nintendo Switch,8400.0,0.0,30.0,/ea-sports-fc-24-nintendo-switch-161007239.html,30.0
Solarmax 300 Watts Mono Solar Panel+20A Controller,10000.0,0.0,48.0,/solar-panel-300-watts-solarmax-mpg602322.html,48.0
Wireless F9 Earphones: Superior Sound With Fingerprint Touch Pod & Cap & Watch,1500.0,0.0,17.0,/generic-wireless-f9-earphones-superior-sound-with-fingerprint-touch-pod-cap-watch-152672991.html,17.0
30cm 1080P HDMI Port Male To 2 Female Splitter Cable,522.0,,30.0,/generic-30cm-1080p-hdmi-port-male-to-2-female-splitter-cable-68519908.html,30.0
Nunix A1c Bottom Load Hot and Cold Water Dispenser ,12699.0,0.0,37.0,/nunix-a1c-bottom-load-hot-and-cold-water-dispenser-159694869.html,37.0
"128 Egg Incubator Intelligent Automatic Egg Hatcher -can Use Electricity, Solar Or Battery",23999.0,0.0,1.0,/generic-128-egg-incubator-intelligent-automatic-egg-hatcher-can-use-electricity-solar-or-battery-59212223.html,1.0
Always 3l Vacuum Thermos Flask - Stainless Steel,2175.0,0.0,32.0,/always-3l-vacuum-thermos-flask-stainless-steel-generic-mpg112192.html,32.0
"Fashion 3PCS NET SEAMLESS COTTON UNDERWEAR, LADIES PANTS",721.0,,3.0,/fashion-3pcs-net-seamless-cotton-underwear-ladies-pants-112725828.html,3.0
"Itel 5081 2.40 "",Triple SIM/It5081, Kabambe Button Phone+ Free Belt & Watch",2550.0,0.0,35.0,/itel-5081-2.40-triple-simit5081-kabambe-button-phone-free-belt-watch-159306212.html,35.0
Faiba JTL 4G PORTABLE WIFI MIFI ROUTER,6998.0,0.0,1.0,/faiba-jtl-4g-portable-wifi-mifi-router-48640643.html,1.0
"Sokany 750W 6 In1 Sandwich Maker With Grill,Waffle And Snack Makers",4200.0,0.0,19.0,/sokany-750w-6-in1-sandwich-maker-with-grillwaffle-and-snack-makers-117648726.html,19.0
Fashion 2024 Mens Casual High-Top Shoes Running Sneakers - Beige,1860.0,1790.5,48.0,/fashion-2024-mens-casual-high-top-shoes-running-sneakers-beige-48872199.html,48.0
Fashion 2024 Women's New Classic Fashion Sports Casual Shoes - Pink,839.0,807.5,48.0,/fashion-2024-womens-new-classic-fashion-sports-casual-shoes-pink-135390314.html,48.0
Fashion 3PCs Pure Cotton Multicolor Men's Boxers – Multicolor,679.0,,44.0,/3pcs-pure-cotton-multicolor-mens-boxers-multicolor-fashion-mpg433977.html,44.0
Fashion Women's Floral Sleeve Office Long Grown Dresses Casual Clothing- Red,1050.0,784.0,33.0,/fashion-womens-floral-sleeve-office-long-grown-dresses-casual-clothing-red-34212237.html,33.0
Hiqh Quality Pure White Duvet Set (1 Duvet 1 Bedsheet 2 Pillowcases),2399.5,1300.0,12.0,/generic-hiqh-quality-pure-white-duvet-set-1-duvet-1-bedsheet-2-pillowcases-51679259.html,12.0
Fashion Men Black Loafer,1124.0,1435.0,56.0,/fashion-men-black-loafer-86446078.html,56.0
Fashion Men Hip Hop Trucker Cap Streetwear Cap,424.0,,27.0,/men-hip-hop-trucker-cap-streetwear-cap-fashion-mpg382365.html,27.0
Fashion Men's Leather Loafer Shoes/BLACK,4384.0,9.0,5.0,/mens-leather-shoes-black-loafer-fashion-mpg343115.html,5.0
Fashion 2 Piece Set Men's T-Shirt & Shorts - Black,1150.0,883.0,35.0,/fashion-2-piece-set-mens-t-shirt-shorts-black-58529974.html,35.0
Fashion Adjustable Canvas Belt No Metal Anti-allergy Belt,289.0,,30.0,/fashion-adjustable-canvas-belt-no-metal-anti-allergy-belt-130897503.html,30.0
Fashion Women's Shoes Sneakers Air Cushion Running Shoes Breathable Non-Slip Fitness Leisure Running Sneakers,1029.0,1.0,47.0,/fashion-womens-shoes-sneakers-air-cushion-running-shoes-breathable-non-slip-fitness-leisure-running-sneakers-60914866.html,47.0
Fashion 2024 Women's New Classic Fashion Sports Casual Shoes - Pink,839.0,807.5,48.0,/fashion-2024-womens-new-classic-fashion-sports-casual-shoes-pink-135390314.html,48.0
Fashion Women's Floral Sleeve Office Long Grown Dresses Casual Clothing- Red,1050.0,784.0,33.0,/fashion-womens-floral-sleeve-office-long-grown-dresses-casual-clothing-red-34212237.html,33.0
Hiqh Quality Pure White Duvet Set (1 Duvet 1 Bedsheet 2 Pillowcases),2399.5,1300.0,12.0,/generic-hiqh-quality-pure-white-duvet-set-1-duvet-1-bedsheet-2-pillowcases-51679259.html,12.0
Fashion Men Black Loafer,1124.0,1435.0,56.0,/fashion-men-black-loafer-86446078.html,56.0
Fashion Men Hip Hop Trucker Cap Streetwear Cap,424.0,,27.0,/men-hip-hop-trucker-cap-streetwear-cap-fashion-mpg382365.html,27.0
Top Side Cover Waterproof Mackintosh Mattress Protector (Non-Quilted),1449.0,1004.5,25.0,/generic-top-side-cover-waterproof-mackintosh-mattress-protector-non-quilted-152697085.html,25.0
Fashion 2024 Women's Casual Shoes High Heels Boots - Black,980.0,945.0,48.0,/fashion-2024-womens-casual-shoes-high-heels-boots-black-65907070.html,48.0
Fashion Men's Leather Loafer Shoes/BLACK,4384.0,9.0,5.0,/mens-leather-shoes-black-loafer-fashion-mpg343115.html,5.0
Fashion 2 Piece Set Men's T-Shirt & Shorts - Black,1150.0,883.0,35.0,/fashion-2-piece-set-mens-t-shirt-shorts-black-58529974.html,35.0
Fashion Quality Casual Stretch Mens Slim Fit Jeans,1349.0,0.0,13.0,/fashion-quality-casual-stretch-mens-slim-fit-jeans-153690703.html,13.0
"Solar Light 200W, 300W, 400W LED Solar Street Light Outdoor Dusk To Dawn Street Lamp + Pole",3850.0,4000.0,45.0,/solar-light-200w-300w-400w-led-solar-street-light-outdoor-dusk-to-dawn-street-lamp-pole-151323565.html,45.0
Fashion Plain Stylish Slim Fit Black Jeans-Black,1219.0,0.0,35.0,/plain-stylish-slim-fit-black-jeans-black-fashion-mpg270180.html,35.0
Fashion Men's Sneakers Shoes For Men+ Belt,1590.0,1563.5,49.0,/fashion-mens-sneakers-shoes-for-men-belt-58273528.html,49.0
Fashion One-Cut Jeans For Men Stretch Slim Fit,1284.0,0.0,30.0,/one-cut-jeans-for-men-stretch-slim-fit-fashion-mpg269650.html,30.0
Fashion T500 Smart Watch 8 Pink/gold,4499.5,0.0,10.0,/fashion-t500-smart-watch-8-pinkgold-44012290.html,10.0
Fashion One-Cut Jeans For Men Stretch Slim Fit,1284.0,0.0,30.0,/one-cut-jeans-for-men-stretch-slim-fit-fashion-mpg269650.html,30.0
Fashion T500 Smart Watch 8 Pink/gold,4499.5,0.0,10.0,/fashion-t500-smart-watch-8-pinkgold-44012290.html,10.0
Fashion Short-sleeved T-shirt + Shorts (no Necklaces) - White,1470.0,815.0,10.0,/fashion-short-sleeved-t-shirt-shorts-no-necklaces-white-69578951.html,10.0
Lenovo 100M/s  A1 High Speed TF Card Micro SD Card Memory Cards,999.0,,47.0,/lenovo-100ms-a1-high-speed-tf-card-micro-sd-card-memory-cards-153990669.html,47.0
Fashion Men's Sneakers Shoes For Men+ Belt,1590.0,1563.5,49.0,/fashion-mens-sneakers-shoes-for-men-belt-58273528.html,49.0
Fashion 2024 Mens Casual Board Shoes Running Sneakers- White,998.0,963.0,48.0,/fashion-2024-mens-casual-board-shoes-running-sneakers-white-49071028.html,48.0
Jsb Power Extension Cables 6 Way 5 Metre / 10 Metre Long /USB Port Surge Protection,1422.0,0.0,38.0,/jsb-power-extension-cables-6-way-5-metre-10-metre-long-usb-port-surge-protection-151235252.html,38.0
5M Nano Tape Roll Mounting Magic Double Sided Tape Adhesive,696.5,,27.0,/generic-5m-nano-tape-roll-mounting-magic-double-sided-tape-adhesive-64989672.html,27.0
Sacha Buttercup Setting Makeup Powder,279.5,,40.0,/buttercup-setting-makeup-powder-sacha-mpg1266361.html,40.0
Velvet Soft  Blanket  - Beautiful  Flower Varies,2775.0,1750.0,16.0,/generic-velvet-soft-blanket-beautiful-flower-varies-114255251.html,16.0
Men's Tracksuit Sportswear Two Piece Set - Grey,1932.5,1567.5,37.0,/generic-mens-tracksuit-sportswear-two-piece-set-grey-116158153.html,37.0
Kitchen Garden Seeds,275.0,,17.0,/generic-kitchen-garden-seeds-63166174.html,17.0
4 Piece Cotton Duvet (blue Star) - Luxury Duvet,2115.0,0.0,16.0,/generic-4-piece-cotton-duvet-blue-star-luxury-duvet-127475363.html,16.0
Fashion Blue  Men's Jeans,1700.0,1000.0,15.0,/fashion-blue-mens-jeans-131528630.html,15.0
Fashion Blue  Men's Jeans,1700.0,1000.0,15.0,/fashion-blue-mens-jeans-131528630.html,15.0
4 Piece Cotton Duvet (blue Star) - Luxury Duvet,2115.0,0.0,16.0,/generic-4-piece-cotton-duvet-blue-star-luxury-duvet-127475363.html,16.0
Fashion Blue  Men's Jeans,1700.0,1000.0,15.0,/fashion-blue-mens-jeans-131528630.html,15.0
5M Nano Tape Roll Mounting Magic Double Sided Tape Adhesive,696.5,,27.0,/generic-5m-nano-tape-roll-mounting-magic-double-sided-tape-adhesive-64989672.html,27.0
Sacha Buttercup Setting Makeup Powder,279.5,,40.0,/buttercup-setting-makeup-powder-sacha-mpg1266361.html,40.0
Fashion Official Trouser Pant -Navy Blue-Slim Fit Office Wear Men,1147.0,0.0,27.0,/fashion-official-trouser-pant-navy-blue-slim-fit-office-wear-men-153689716.html,27.0
Fashion Blue  Men's Jeans,1700.0,1000.0,15.0,/fashion-blue-mens-jeans-131528630.html,15.0
Fashion Men's Official  Pure Leather Boots Slip On Black,1449.0,899.5,18.0,/fashion-mens-official-pure-leather-boots-slip-on-black-61872346.html,18.0
Fashion 2PCs Quality Cotton Men's Checked Boxer Short,444.0,,29.0,/2pcs-quality-cotton-mens-checked-boxer-short-fashion-mpg362424.html,29.0
Fashion Back To School Shoes -Quality Genuine Leather,939.0,1300.0,70.0,/back-to-school-shoes-quality-genuine-leather-fashion-mpg318868.html,70.0
Men's Tracksuit Sportswear Two Piece Set - Grey,1932.5,1567.5,37.0,/generic-mens-tracksuit-sportswear-two-piece-set-grey-116158153.html,37.0
Kitchen Garden Seeds,275.0,,17.0,/generic-kitchen-garden-seeds-63166174.html,17.0
Soft Fluffy Carpet-Grey,3618.5,4000.0,44.0,/soft-fluffy-carpets-luminous-green-fluffy-mpg383220.html,44.0
Fashion 4PCs Breathtaking Transparent Mesh Lace Floral Lace Panties(Size From Hips 36-50inches),949.0,0.0,25.0,/fashion-4pcs-breathtaking-transparent-mesh-lace-floral-lace-pantiessize-from-hips-36-50inches-29927008.html,25.0
Kitchen Garden Seeds,275.0,,17.0,/generic-kitchen-garden-seeds-63166174.html,17.0
Fashion Official Laced Men Leather Shoes - BLACK,1549.0,0.0,40.0,/fashion-official-laced-men-leather-shoes-black-127016673.html,40.0
Fashion Black  Men's Jeans,1700.0,1000.0,15.0,/fashion-black-mens-jeans-130897104.html,15.0
Hchana Snail Moisturizing And Smoothing Facial Mask,387.5,,50.0,/hchana-snail-moisturizing-and-smoothing-facial-mask-87488843.html,50.0
Fashion Waterproof Mattress Protector,2169.0,1600.0,24.0,/waterproof-mattress-protector-fashion-mpg270762.html,24.0
Fashion Men's Leather Sandals Maasai  Open Toe Slip-on Open Shoes- Black,749.0,0.0,46.0,/fashion-mens-leather-sandals-maasai-open-toe-slip-on-open-shoes-black-46204320.html,46.0
Binnys Finest Quality 2 In 1 Strappless Bridal Bras,644.0,,43.0,/binnys-finest-quality-2-in-1-strappless-bridal-bras-33580692.html,43.0
"Ziplock Fridge Bags,Lock Tight-25pcs",769.0,,45.0,/ziplock-fridge-bagslock-tight-25pcs-generic-mpg933435.html,45.0
Luxurious Soft Fluffy Carpet-Blue,3620.0,4000.0,44.0,/luxurious-soft-fluffy-carpet-blue-generic-mpg314161.html,44.0
Horizon Instant Hot Water Shower,1439.0,9.0,36.0,/horizon-instant-hot-water-shower-43612293.html,36.0
Fashion Kenyan Made Quality Back To School Shoes -Pure Leather,989.0,1000.0,61.0,/fashion-kenyan-made-quality-back-to-school-shoes-pure-leather-54096666.html,61.0
Hchana Snail Moisturizing And Smoothing Facial Mask,387.5,,50.0,/hchana-snail-moisturizing-and-smoothing-facial-mask-87488843.html,50.0
Fashion Durable Back To School Pure Leather Shoes Black,1042.0,1050.0,50.0,/durable-back-to-school-pure-leather-shoes-black-fashion-mpg355631.html,50.0
Fashion 3 Pure Cotton Men's & Husband's Boxers  Underwear – Assorted + Free Gifts,1390.0,0.0,41.0,/fashion-3-pure-cotton-mens-husbands-boxers-underwear-assorted-free-gifts-60768381.html,41.0
Frying Pan Non-stick,1072.5,800.0,28.0,/frying-pan-non-stick-generic-mpg720360.html,28.0
Jungle Green Kenyan Animal Print T-shirt,1250.0,950.0,33.0,/generic-jungle-green-kenyan-animal-print-t-shirt-67659851.html,33.0
Throw Pillow 18*18cm (fibre Filling,1267.0,1250.0,34.0,/generic-throw-pillow-1818cm-fibre-filling-115257615.html,34.0
Fashion Boys African Suit,2624.0,2000.0,33.0,/fashion-boys-african-suit-143306731.html,33.0
Fashion Ladies Body Shaper High Waist-blue,1094.5,0.0,21.0,/fashion-ladies-body-shaper-high-waist-blue-47882691.html,21.0
Fashion Sexy Wireless Small Cap Padded Invisible Push Up Bra CupA/B,489.0,,22.0,/fashion-sexy-wireless-small-cap-padded-invisible-push-up-bra-cupab-158442794.html,22.0
"Mekis 100% Pure Aloe Vera Gel - Fights Skin-ageing,Blemishes,Unscented",885.0,,18.0,/100-pure-aloe-vera-gel-fights-skin-ageingblemishesunscented-mekis-mpg453657.html,18.0
Bebe  KIDS STUDY TABLET 64GB/4GB FROG EDITION B44,9875.0,0.0,34.0,/bebe-kids-study-tablet-64gb4gb-frog-edition-b44-155896636.html,34.0
Intex Inflatable Mattress Air Bed PLUS FREE PUMP...,6999.5,5000.0,10.0,/intex-inflatable-mattress-air-bed-plus-free-pump...-156379820.html,10.0
Fashion Style PU Leather Unisex Back To School Shoes/ Toughees Shoes - Black,1600.0,0.0,25.0,/fashion-style-pu-leather-unisex-back-to-school-shoes-toughees-shoes-black-152277262.html,25.0
Fashion Stylish Mens Leather Sandals - Black. (Maasai),774.5,0.0,53.0,/stylish-mens-leather-sandals-black.-maasai-fashion-mpg317637.html,53.0
Waterproof Matress Protector And Cover,2374.0,2000.0,34.0,/waterproof-matress-protector-and-cover-generic-mpg311583.html,34.0
Power King 6 Way Power Extension Cable - White +FREE Watch,1185.0,950.0,31.0,/6-way-power-extension-cable-white-free-watch-power-king-mpg1100566.html,31.0
Fashion Head Warmer Beanie,587.5,,28.0,/fashion-head-warmer-beanie-156526879.html,28.0
Binnys Most Beautiful 2 In 1 Strappless Bridal Bras,750.0,,45.0,/binnys-most-beautiful-2-in-1-strappless-bridal-bras-45571439.html,45.0
Fashion Black Ripped Jeans For Women,1119.0,0.0,30.0,/black-ripped-jeans-for-women-fashion-mpg334319.html,30.0
Fashion Black Bomber Jacket,2650.0,0.0,38.0,/bomber-jacket-fashion-mpg259882.html,38.0
Fashion 4 pack turkey official shirts,4199.0,3004.5,30.0,/fashion-4-pack-turkey-official-shirts-19032644.html,30.0
Fashion Pack Of 2 Rugged Mens Denim Jeans,3299.5,0.0,6.0,/fashion-pack-of-2-rugged-mens-denim-jeans-67963149.html,6.0
"USB Extension Cable Male To Female Extender 1.5M, 3M, 5M, 10M",628.0,,48.0,/generic-usb-extension-cable-male-to-female-extender-1.5m-3m-5m-10m-152798435.html,48.0
Multipurpose Rat/Mice/Mouse Sticky Glue Board Traps,710.5,,36.0,/generic-multipurpose-ratmicemouse-sticky-glue-board-traps-159281936.html,36.0
Fashion 6PCs EXTRA Cotton Long Lasting Checked Men Boxers,1242.0,1004.5,37.0,/fashion-6pcs-extra-cotton-long-lasting-checked-men-boxers-27735739.html,37.0
Fashion Geniune School Shoes Leather,949.5,999.0,50.0,/geniune-school-shoes-leather-fashion-mpg422931.html,50.0
Bebe  KIDS STUDY TABLET 64GB/4GB FROG EDITION B44,9875.0,0.0,34.0,/bebe-kids-study-tablet-64gb4gb-frog-edition-b44-155896636.html,34.0
Intex Inflatable Mattress Air Bed PLUS FREE PUMP...,6999.5,5000.0,10.0,/intex-inflatable-mattress-air-bed-plus-free-pump...-156379820.html,10.0
Fashion Style PU Leather Unisex Back To School Shoes/ Toughees Shoes - Black,1600.0,0.0,25.0,/fashion-style-pu-leather-unisex-back-to-school-shoes-toughees-shoes-black-152277262.html,25.0
Fashion Stylish Mens Leather Sandals - Black. (Maasai),774.5,0.0,53.0,/stylish-mens-leather-sandals-black.-maasai-fashion-mpg317637.html,53.0
Fashion Khaki Bomber Jacket (BEIGE),2650.0,0.0,38.0,/fashion-khaki-bomber-jacket-beige-61926201.html,38.0
